Event Name,Event Code,Event Type,Instructor,Course Languages,Component of Module,Weekday,Daytime,Start Time,End Time
Allergologische Klinik,DER0M020,Course,"Barbara Ballmer-Weber, Onur Boyman, Markus Gassner, Wolfram Hötzenecker, Peter Schmid-Grendelmeier, Maya Wolfensperger-Ziegler",German,Allergologische Klinik,Wednesday,Afternoon,12,13
Biomedizinische Technik B mit Übungen,BMT0M090,Course,Janos Vörös,German,Biomedizinische Technik B mit Übungen,Wednesday,Morning,8,11
Diabetes Fallbesprechungen,MED0M230,Course,Roger Lehmann,German,Diabetes Fallbesprechungen,Wednesday,Afternoon,13,14
BioEntrepreneurship &amp; Innovation: Module B - Fundamental Skills,PSY18008,Sonstiges,"Andreea-Loredana Cretu, Simon Hoerstrup",English,BioEntrepreneurship &amp; Innovation (BEI) Program: Module B - Fundamentals,Wednesday,Afternoon,13,17
Routinen der gemeinsamen Unterrichtsentwicklung anpassen,226l523a,Seminar,Beat Rechsteiner,German,Adapting routines in teacher collaboration,Wednesday,Afternoon,14,15
Research Seminar in Neuroradiology,NEU19001,Seminar,"Andrea Bink, Maria Blatow, Zsolt Kulcsar, Lars Michels, Athina Pangalu, Tilman Schubert, Sebastian Winklhofer",English,Research Seminar in Neuroradiology,Wednesday,Afternoon,12,13
Research Module 1/Research Module 4,721-560a,Colloquium,Annuska Derks,English,Research Module 4: Analysis and Writing Up,Wednesday,Afternoon,16,18
Advanced Microeconomics I (L),22MO0012,Course,Roberto A. Weber,English,Advanced Microeconomics I (L+E),Wednesday,Morning,10,12
Advanced Microeconomics I (E),22MO0012,Exercise Group,"Lorenzo Arcà, Benjamin Riva, Daniela Santos Cardenas",English,Advanced Microeconomics I (L+E),Wednesday,Afternoon,16,18
Aktuelle Probleme der Schweizer Wirtschaftspolitik (Current Issues in Swiss Economic Policy),22BO0040,Course,Tobias Straumann,German,Aktuelle Probleme der Schweizer Wirtschaftspolitik (V) (Current Issues in Swiss,Wednesday,Afternoon,16,18
Applied Time Series with R (S),22MO0202,Seminar,Philipp Wegmüller,English,Applied Time Series with R (S),Wednesday,Afternoon,14,18
Einführung in die empirische Wirtschaftsforschung (Ü) (Introductory Econometrics),22BO0002,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Einführung in die empirische Wirtschaftsforschung (V+Ü) (Introductory Econometrics),Wednesday,Morning,10,12
Einführung in die empirische Wirtschaftsforschung (Ü) (Introductory Econometrics),22BO0002,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Einführung in die empirische Wirtschaftsforschung (V+Ü) (Introductory Econometrics),Wednesday,Afternoon,12,13
Intermediate Statistics (E),22MO0059,Exercise Group,Elliot Leeroy Beck,English,Intermediate Statistics (L+E),Wednesday,Afternoon,16,18
Fallbeispiele individueller Life Histories von der Prähistorie bis zur Neuzeit,683l501a,Seminar,Rouven Turck,"German, English",Live histories,Wednesday,Afternoon,16,18
Arbeitsmarktökonomik (Ü) (Laboreconomics),22BO0047,Exercise Group,"Lukas Rodrian, Jakob Wall",German,Arbeitsmarktökonomik (V + Ü) (Labor economics),Wednesday,Afternoon,16,18
Climate change communication,254l063a,Course,Viktoria Cologna,English,Climate change communication,Wednesday,Afternoon,16,18
Desinformation im Internet – Analyse multimodaler Online-Inhalte,254l101a,Seminar,Samuel Grösch,German,Online Disinformation - analysing multimodal online content,Wednesday,Morning,10,12
Sprachpraxis Norwegisch,360-214a,Sprachkurs,Elisabeth Petersen,Norwegian,Norwegian Language Practice,Wednesday,Afternoon,16,18
Krisenerzählungen im skandinavischen Mittelalter,360-208a,Seminar,Lena Rohrbach,German,Medieval Scandinavian Literature,Wednesday,Morning,10,12
Literatur- und Kulturgeschichte des skandinavischen Mittelalters,360-202a,Course,Lena Rohrbach,German,Medieval Scandinavia: Literary and Cultural History,Wednesday,Morning,9,9
Curso Preparatorio para el Examen de Lecturas de Literatura Española,427-006a,Selbststudium mit Leistungsnachweis,Chiara Licci,Spanish,Readings of Spanish Literature,Wednesday,Afternoon,12,13
El Andaluz,427-013a,Seminar,Johannes Kabatek,Spanish,Analysis of Systemic Linguistics,Wednesday,Morning,10,12
"Lengua Española (C1), grupo 1",427-015a,Sprachkurs,Maria Victoria Ruiz Lozano Hänni,Spanish,Spanish Language (C1),Wednesday,Afternoon,14,15
Software Construction (L+E) (Softwarekonstruktion),22BI0004,Lecture with Practical Exercises,Alberto Bacchelli,English,Software Construction (L+E) (Softwarekonstruktion),Wednesday,Morning,10,13
Mathematik I (Ü) (Mathematics I),22AOEC04,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Mathematik I (V+Ü) (Mathematics I),Wednesday,Afternoon,14,15
Mathematik I (Ü) (Mathematics I),22AOEC04,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Mathematik I (V+Ü) (Mathematics I),Wednesday,Afternoon,12,13
Mathematik I (Ü) (Mathematics I),22AOEC04,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Mathematik I (V+Ü) (Mathematics I),Wednesday,Morning,10,12
Mathematik I (Ü) (Mathematics I),22AOEC04,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Mathematik I (V+Ü) (Mathematics I),Wednesday,Morning,10,12
Mathematik I (Ü) (Mathematics I),22AOEC04,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Mathematik I (V+Ü) (Mathematics I),Wednesday,Morning,8,9
Erinnerung an Holocaust und Kolonialismus,600-502a,Seminar,Hannah Catherine Davies,German,Cultural History and Media History in the Modern Era,Wednesday,Afternoon,16,18
Database Systems Lab MSc (PraktikumDatenbanksysteme MSc),22MI0020,Praktikum,Andreas Geppert,English,Database Systems Lab MSc (Praktikum Datenbanksysteme MSc),Wednesday,Afternoon,16,18
Betriebswirtschaftslehre III (Ü)(Business Administration III),22BO0001,Exercise Group,"Andreas Bühler, Marco Henriques Pereira, Benjamin Weber",German,Betriebswirtschaftslehre III (V+Ü) (Business Administration III),Wednesday,Morning,10,12
Statistica per linguisti: fondamenti e applicazioni pratiche con R,410l577a,Seminar,Federica Breimaier,Italian,Statistics for Linguists: Introduction and Application with R,Wednesday,Afternoon,16,18
Escrituras hambrientas: crisis alimentaria y devoraciones en la ficción latinoamericana,427-513a,Seminar,Andre Masseno Viana,Spanish,Cultural Production and Theories,Wednesday,Afternoon,14,15
MA Forschungskolloquium (Dommann/Bhattacharyya),600-517a,Colloquium,"Debjani Bhattacharyya, Monika Dommann","German, English",Research Colloquium 1,Wednesday,Afternoon,16,18
Masterkolloquium (Meier),600-517a,Colloquium,Marietta Meier,German,Research Colloquium 1,Wednesday,Afternoon,16,18
Forschungskolloquium 1+2 (Straumann B.),600-517a,Colloquium,Benjamin Straumann,"German, English",Research Colloquium 1,Wednesday,Morning,10,12
Smart Contracts and BlockchainTechnology (L+E),22BO0058,Lecture with Practical Exercises,"Christian Ewerhart, Boyang Gong",English,Smart Contracts and Blockchain Technology (L+E),Wednesday,Morning,10,12
Applied Financial Analytics for Strategic Decisions and Value Creation (L),22MO0089,Lecture with Practical Exercises,"Berk Alp, Daniele Messina, Daniel Saggese",English,Applied Financial Analytics for Strategic Decisions and Value Creation (L),Wednesday,Afternoon,12,13
Topics of Applied Risk Management (L),22MO0188,Course,Gerold Studer,English,Topics of Applied Risk Management (L),Wednesday,Afternoon,16,18
Data Visualisation in Finance (L),22MO0225,Course,Cezar Chirila,English,Data Visualisation in Finance (L),Wednesday,Morning,10,12
Macroeconomics and International Trade Seminar (S),DOEC6090,Doktorandenseminar,"Timo Boppart, David Dorn, Maya Eden, Alessandro Ferrari, Mathias Hoffmann, David Hémous, Andreas Müller, Florian Scheuer, Hans-Joachim Voth",English,Macroeconomics and International Trade Seminar (S),Wednesday,Morning,10,11
La traducción en la era de DeepL,427l041a,Course,Johannes Kabatek,Spanish,Translation in the Era of DeepL,Wednesday,Afternoon,16,18
Kontexte des antiken China,280-052a,Seminar,Rafael Suter,German,Ancient China: Contexts,Wednesday,Afternoon,16,18
Einführung in die Geschichte Chinas,280-200a,Course,Marc Winter,German,Chinese History (Introduction),Wednesday,Afternoon,12,13
Taiwanese Identity in Flux: Political and Social Aspects,280-204a,Exercise Group,Simona Alba Grano,English,Chinese Society (Consolidation),Wednesday,Morning,10,12
Die ideologische Grundlage des chinesischen Kaiserreichs: Einführung in den Neokonfuzianismus,280-301a,Exercise Group,Rafael Suter,German,Philosophy in China (Consolidation),Wednesday,Morning,8,9
Governance (L),22BO0027,Course,Egon Franck,German,Governance (L),Wednesday,Afternoon,12,13
Object-Oriented Software Development (V) (Objektorientierte Softwareentwicklung),22MI0011,Course,Bruno Schäffer,English,Object-Oriented Software Development (V) (Objektorientierte Softwareentwicklung),Wednesday,Afternoon,14,15
Archiv-Text-Öffentlichkeit: Robert Walser,360-534a,Colloquium,"Davide Giuriato, Christian Walt",German,Theory/Practice,Wednesday,Afternoon,16,18
Archiv-Text-Öffentlichkeit: Robert Walser,360-534a,Seminar,"Davide Giuriato, Christian Walt",German,Theory/Practice,Wednesday,Afternoon,14,15
Cognitive Neuroscience (S),DOEC0909,Doktorandenseminar,Todd Anthony Hare,English,Cognitive Neuroscience (S),Wednesday,Afternoon,17,19
Theoretische Paradigmen der Literaturanalyse,360-530a,Colloquium,Frauke Berndt,German,Theory/Analysis,Wednesday,Morning,10,12
Theoretische Paradigmen der Literaturanalyse,360-530a,Seminar,Frauke Berndt,German,Theory/Analysis,Wednesday,Morning,8,9
Der Alexanderroman im Mittelalter,360l125a,Colloquium,Mireille Schnyder,German,The Alexander romance in the Middle Ages,Wednesday,Afternoon,14,15
Older Adults and Digital Media,248-703a,Seminar,Annalise Baines,English,Research Seminar in Internet &amp; Society 4,Wednesday,Afternoon,12,13
Macroeconomics Doctoral Seminar (S),DOEC1093,Doktorandenseminar,"Timo Boppart, Maya Eden, Alessandro Ferrari, Mathias Hoffmann, David Hémous, Andreas Müller, Ralph Ossa, Florian Scheuer",English,Macroeconomics Doctoral Seminar (S),Wednesday,Afternoon,12,13
Modernes Japanisch 5,290-007a,Sprachkurs,Mariko Vontobel-Kishimoto,"German, Japanese",Modern Japanese 5,Wednesday,Morning,10,12
Japanische Lektüre 1,290-010a,Exercise Group,Guido Gefter,German,Japanese Readings 1,Wednesday,Morning,10,12
Fonetica e fonologia dal rumantsch: teoria e pratica,431l055a,Seminar,Andrin Buechler,Rhaeto-Romanic,Phonetics and Phonology of Romansh: Theory and Practice,Wednesday,Afternoon,12,13
Economic Foundations for Finance (E),22MO0039,Exercise Group,Ognjen Stankovic,English,Economic Foundations for Finance (L+E),Wednesday,Morning,10,12
Top Ten der Römischen Antike,600l002a,Course,Felix Maier,German,Ancient History 2 (Lecture),Wednesday,Morning,10,12
Europa im 13. Jahrhundert - Die Kreuzzüge II,600l005a,Course,Claudia Zey,German,Medieval History 1 (Lecture),Wednesday,Morning,10,12
Die Herrschaft der Ottonen im 10. Jahrhundert,600l006a,Course,Sebastian Scholz,German,Medieval History 2 (Lecture),Wednesday,Afternoon,14,15
Kreuzzugspropaganda,600l007a,Colloquium,Claudia Zey,German,Medieval History 1 (Colloquium),Wednesday,Afternoon,14,15
"Geschichte der Schweiz: Politik, Wirtschaft und Gesellschaft (Teil 1: 1798-1914)",600l009a,Course,Tobias Straumann,German,Modern History 1 (Lecture),Wednesday,Afternoon,14,15
"""Gesundheit"", ""Krankheit"" und ""Behinderung"" im gegenwärtigen Japan",290l716a,Seminar,Nora Gilgen,"German, English","«Health», «Illness» and «Disability» in Contemporary Japan",Wednesday,Afternoon,12,13
Arabisch 1,306-002a,Sprachkurs,Natalia Bachour,German,Arabic 1,Wednesday,Afternoon,14,15
Arabisch 3,306-004a,Sprachkurs,Natalia Bachour,German,Arabic 3,Wednesday,Afternoon,16,18
Die Griechen und das Irrationale,600l501a,Colloquium,Andreas Victor Walser,German,Ancient History 1 (Colloquium),Wednesday,Afternoon,14,15
Diskriminierungserfahrungen nach 1945,600l505a,Colloquium,Svenja Goltermann,German,Modern History 3 (Colloquium),Wednesday,Afternoon,16,18
Internal PhD-Seminar Entrepreneurship &amp; Innovation (S),DOEC0678,Doktorandenseminar,"Luis Aguiar, Ulrich Kaiser, Johannes Luger",English,Internal PhD-Seminar Entrepreneurship &amp; Innovation (S),Wednesday,Morning,9,18
"Der sozialistische «Ostblock». Entstehung, Bestand, Zerfall",612-502a,Seminar,Jeronim Perovic,German,"Politics, Cultures and Societies in Eastern Europe 1",Wednesday,Morning,10,12
Recursive Methods (S),DOEC0229,Course,Felix Kübler,English,Recursive Methods (S),Wednesday,Morning,10,11
Lektüre moderner persischer Texte,306-010a,Exercise Group,Hamid Hosravi,German,Readings in Modern Persian Texts,Wednesday,Morning,10,12
Microeconomics for Research Students Part I (Ph.D.) (L),DOEC0381,Course,Nick Netzer,English,Microeconomics for Research Students Part I (Ph.D.) (L+E),Wednesday,Morning,10,12
Microeconomics for Research StudentsPart I (Ph.D.) (E),DOEC0381,Exercise Group,Kiril Lavrov,English,Microeconomics for Research Students Part I (Ph.D.) (L+E),Wednesday,Afternoon,14,15
Business Administration for Research Students: Theory (L),DOEC0439,Course,Nick Netzer,English,Business Administration for Research Students: Theory (L+E),Wednesday,Morning,10,12
Business Administration for ResearchStudents: Theory (E),DOEC0439,Exercise Group,Kiril Lavrov,English,Business Administration for Research Students: Theory (L+E),Wednesday,Afternoon,14,15
Grundlagen der Indologie,330-001a,Seminar,"Friederike Grenner, Angelika Malinar, Nicolas Martin, Annemarie Mertens-Dietrich","German, English",Introduction to Indian Studies,Wednesday,Afternoon,14,15
Sozialpädagogik - Bildung und Erziehung im Kontext des Sozialen,226-020a,Course,Peter Rieker,German,Social Pedagogy - Education within the Social Context,Wednesday,Afternoon,14,15
"Sozialpädagogik - Bildung und Erziehung im Kontext des Sozialen, Gruppe A",226-020a,Exercise Group,Andrea Julienne Maria Riepl,German,Social Pedagogy - Education within the Social Context,Wednesday,Morning,8,9
"Sozialpädagogik - Bildung und Erziehung im Kontext des Sozialen, Gruppe B",226-020a,Exercise Group,Dorothea Nagel,German,Social Pedagogy - Education within the Social Context,Wednesday,Morning,8,9
"Sozialpädagogik - Bildung und Erziehung im Kontext des Sozialen, Gruppe C",226-020a,Exercise Group,Dorothea Nagel,German,Social Pedagogy - Education within the Social Context,Wednesday,Afternoon,12,13
"Sozialpädagogik - Bildung und Erziehung im Kontext des Sozialen, Gruppe D",226-020a,Exercise Group,Franziska Buser,German,Social Pedagogy - Education within the Social Context,Wednesday,Afternoon,12,13
"Sozialpädagogik - Bildung und Erziehung im Kontext des Sozialen, Gruppe E",226-020a,Exercise Group,Albiona Hajdari,German,Social Pedagogy - Education within the Social Context,Wednesday,Afternoon,12,13
Hindi-Sprachkurs I: Tutorat,330-002a,Tutorat,Sebastian Samuel Meier,German,Hindi Language Course I,Wednesday,Afternoon,16,18
Methoden der empirischen Kommunikationsforschung: Einführung,254-012a,Course,Eliza Mitova,German,Introduction to Methods of Empirical Communication Research,Wednesday,Afternoon,12,13
Statistik und Datenanalyse: Aufbau,254-015a,Lecture with Practical Exercises,Benjamin Fretwurst,German,Advanced Statistics and Data Analysis,Wednesday,Afternoon,14,15
Kernbereich Medienpolitik &amp; Medienökonomie,254-021a,Course,Michael Latzer,German,Core Area: Media Policy &amp; Media Economics,Wednesday,Afternoon,16,18
Bildung und Erziehung im Wandel,226-004a,Course,Christian Ydesen,English,Education in the Course of Time,Wednesday,Morning,10,12
Democracy and Citizenship in Modern India,330-250a,Course,Nicolas Martin,English,Democracy and Citizenship in Modern India,Wednesday,Afternoon,12,13
"Bildung und Erziehung im Wandel, Gruppe A",226-004a,Exercise Group,"Elizaveta Ebner, Sophie Pia Stieger, Christian Ydesen",German,Education in the Course of Time,Wednesday,Morning,8,9
"Bildung und Erziehung im Wandel, Gruppe B",226-004a,Exercise Group,"Elizaveta Ebner, Sophie Pia Stieger, Christian Ydesen",German,Education in the Course of Time,Wednesday,Morning,8,9
"Bildung und Erziehung im Wandel, Gruppe C",226-004a,Exercise Group,"Elizaveta Ebner, Sophie Pia Stieger, Christian Ydesen",German,Education in the Course of Time,Wednesday,Afternoon,12,13
Mediensozialisation und Medienkompetenz,254l602a,Seminar,Daniel Süss,German,Media Socialization and Media Literacy,Wednesday,Afternoon,14,15
Grundkurs griechische Sprachkompetenz,321-001a,Exercise Group,Michael Wittweiler,German,Language Class: Consolidation of Greek Grammar,Wednesday,Afternoon,16,18
Monetary Policy and Financial Markets (S),22MO0083,Seminar,"Lucas Fuhrer, Benjamin Müller, Kjell G. Nyborg",English,Monetary Policy and Financial Markets (S),Wednesday,Afternoon,16,18
Ist die Welt gerecht? (Vorlesung griechische Literatur),321l001a,Course,Gunther Martin,German,Is the World Just? (Lecture Greek Literature),Wednesday,Afternoon,14,15
"Forschungskolloquium, Gruppe B",226-502a,Colloquium,Franziska Felder,German,Research Colloquium,Wednesday,Afternoon,14,15
"Forschungskolloquium, Gruppe C",226-502a,Colloquium,Roland Reichenbach,German,Research Colloquium,Wednesday,Afternoon,16,18
"Forschungskolloquium, Gruppe D",226-502a,Colloquium,Christian Ydesen,German,Research Colloquium,Wednesday,Afternoon,16,18
"Forschungskolloquium, Gruppe F",226-502a,Colloquium,Silja Rohr-Mentele,German,Research Colloquium,Wednesday,Morning,10,12
"Forschungskolloquium, Gruppe G",226-502a,Colloquium,Peter Rieker,German,Research Colloquium,Wednesday,Afternoon,16,18
"Forschungskolloquium, Gruppe I",226-502a,Colloquium,Katharina Maag Merki,German,Research Colloquium,Wednesday,Afternoon,16,18
"Forschungskolloquium, Gruppe J",226-502a,Colloquium,Anna-Katharina Praetorius,German,Research Colloquium,Wednesday,Afternoon,16,18
Overcoming the Globalization Crisis (S),22MO0200,Seminar,Ralph Ossa,English,Overcoming the Globalization Crisis (S),Wednesday,Afternoon,15,16
Handlungsfelder inklusiver Pädagogik im Kontext Unterricht,226-518a,Seminar,"Manuela Monika Foster, Maria Wehren-Müller",German,Professional Fields of Inclusive Education within the Context of Instruction,Wednesday,Morning,8,9
