Event Name,Event Code,Event Type,Instructor,Course Languages,Component of Module,Weekday,Daytime,Start Time,End Time
Das Einwerben von Drittmitteln. Gewusst wie!,226G862a,Colloquium,Katharina Maag Merki,German,The Acquisition of Third-Party Funding. To Know How!,Wednesday,Morning,8,18
Kernbereich Religion,721-105a,Course,Stefan Binder,German,Core field: Anthropology of Religion,Thursday,Morning,10,12
Wissenschaftliches Schreiben in der qualitativen und historischen Bildungsforschung,226G821a,Other,Rebekka Horlacher,German,Academic Writing in Qualitative and Historical Research in Education,Monday,Afternoon,16,18
Research Progress Reports,BME640,Seminar,"Michael Krauthammer, Bjoern Menze, Bernd Bodenmiller, Nicole Christine Joller, Rolf Kümmerli, Magdalini Polymenidou",English,BME 640 DQBM Research Progress Reports,Thursday,Afternoon,16,17
Unterrichtsqualität als Ausgangspunkt für Unterrichtsentwicklung,226G863a,Seminar,"Anna-Katharina Praetorius, Christian Herrmann, Stefan A. Keller",German,Focus: Teaching Quality as a Starting Point for Teaching Development,Friday,Morning,9,16
Introduction to Astronomy,AST203,Lecture with Practical Exercises,Aurel Schneider,German,AST 203 Introduction to Astronomy,Monday,Morning,10,12
Exercises Introduction to Astronomy,AST203,Exercise Group,Aurel Schneider,German,AST 203 Introduction to Astronomy,Tuesday,Afternoon,13,13
Fachliche Kompetenz EW: Berufliche Identität,226G864a,Seminar,"Kerstin Duemmler, Alexandra Felder",German,Educational Science: Vocational Identity,Thursday,Morning,10,16
Tissue Imaging,BME331,Block Course,"Bjoern Menze, Christian Münz, Lukas Sommer, Bernd Bodenmiller, Andrew Hall, César Nombela Arrieta",English,BME 331 Tissue Imaging,Thursday,Morning,8,17
Lecture Series in Social Anthropology Spring Semester 2023,721i507a,Colloquium,Werner Bergamin Hertzog,English,Lecture Series in Social Anthropology Spring Semester 2023,Tuesday,Afternoon,16,18
Bachelorarbeit,272-BAa,Student Work,N/A,German,Bachelor's Thesis,N/A,N/A,N/A,N/A
Schriftliche Arbeit zur Dynamik sprachlicher Vielfalt,272-009a,Independent Study,N/A,German,Written Paper in Dynamics of Linguistic Diversity,N/A,N/A,N/A,N/A
Schriftliche Arbeit zur Indogermanistik,272-010a,Independent Study,N/A,German,Written Paper in Indo-European Linguistics,N/A,N/A,N/A,N/A
Schriftliche Arbeit zu Sprache und kognitiven Prozessen,272-011a,Independent Study,N/A,German,Written Paper in Language and Cognitive Processes,N/A,N/A,N/A,N/A
Schriftliche Arbeit zur Sprachentwicklung,272-012a,Independent Study,N/A,German,Written Paper in Language Development,N/A,N/A,N/A,N/A
Schriftliche Arbeit zu Sprache im Kontext,272-020a,Independent Study,N/A,German,Written Paper in Language in Context,N/A,N/A,N/A,N/A
Nicht-(Indo-)Europäische Sprache,272i033a,Independent Study,Lena Dorothea Elisabeth Zipp,"German, English",Nicht-(Indo-)Europäische Sprache,N/A,N/A,N/A,N/A
Schriftliche Arbeit Sprachliche Ontogenese,272-508a,Independent Study,N/A,German,Written Paper in Linguistic Ontogeny,N/A,N/A,N/A,N/A
Schriftliche Arbeit Sprachursprung,272-511a,Independent Study,N/A,German,Written Paper in Language Origin,N/A,N/A,N/A,N/A
Schriftliche Arbeit Sprachgeschichte,272-505a,Independent Study,N/A,German,Written Paper in Language Diachrony,N/A,N/A,N/A,N/A
Current Advances in Evolutionary Language Science,272i601,Other,Balthasar Bickel,English,Current Advances in Evolutionary Language Science,Thursday,Afternoon,12,13
Projektarbeit,272-520a,Other,N/A,English,Assessed Work,N/A,N/A,N/A,N/A
Grammar Writing,272-514a,Independent Study,N/A,English,Grammar Writing,N/A,N/A,N/A,N/A
Schriftliche Arbeit zur Deskriptiven Linguistik,272-516a,Independent Study,N/A,English,Written Paper in Descriptive Linguistics,N/A,N/A,N/A,N/A
Schriftliche Arbeit zur Psycholinguistik,272-523a,Independent Study,N/A,English,Written Paper in Psycholinguistics,N/A,N/A,N/A,N/A
Projektarbeit Psycholinguistik,272-526a,Practical Training,N/A,English,Assessed Work Psycholinguistics,N/A,N/A,N/A,N/A
Current Approaches in Single Cell Analysis,BME327,Course,"Bernd Bodenmiller, Valentina Boeva, Petra Dittrich, Claudia Dumrese, Maria Domenica Moccia, Nicola Zamboni, Andrew James de Mello",English,BME 327 Current Approaches in Single Cell Analysis,Tuesday,Morning,10,12
Schriftliche Arbeit griechische Linguistik,272i603a,Seminar,N/A,English,Schriftliche Arbeit griechische Linguistik,N/A,N/A,N/A,N/A
Schriftliche Arbeit lateinische Linguistik,272i604a,Seminar,N/A,English,Schriftliche Arbeit lateinische Linguistik,N/A,N/A,N/A,N/A
Philosophie des 19. und 20. Jahrhunderts (Schulte),160-012a,Other,Jens Peter Schulte,German,Philosophy of the 19th and 20th century,N/A,N/A,N/A,N/A
Metaphysik (Schulte),160-016a,Other,Jens Peter Schulte,German,Metaphysics,N/A,N/A,N/A,N/A
Sprachphilosophie (Schulte),160-018a,Other,Jens Peter Schulte,German,Philosophy of language,N/A,N/A,N/A,N/A
"Modern Concepts in Animal Development, Evolution and Disease",BIO326,Block Course,"Konrad Basler, Alex Hajnal, Esther Stoeckli, Daniel Bopp, Erich Brunner",German,"BIO 326 Modern Concepts in Animal Development, Evolution and Disease",Tuesday,Afternoon,13,17
Seminar: Blockchain Programming (MSc),22MIS006,Seminar,Claudio Juan Tessone,English,Seminar: Blockchain Programming (MSc),Monday,Afternoon,14,15
PhD Seminar on Blockchain Research (S),DINF1138,Seminar,Claudio Juan Tessone,English,PhD Seminar on Blockchain Research (S),N/A,N/A,N/A,N/A
Human and veterinary medical Bacteriology,BIO292,Block Course,"Adrian Egli, Hubert Hilbi, Reto Schüpbach, Markus Seeger, Annelies Zinkernagel, Angelika Lehner, Peter Sander, Reinhard Zbinden, Taurai Tasara, Frank Alexander Imkamp, Hendrik Koliwer-Brandl",German,BIO 292 Human and veterinary medical Bacteriology,Tuesday,Afternoon,13,17
Writing Research Articles in Psychology,200G728a,Seminar,Anna Maria Ekert-Centowska,English,Writing Research Articles in Psychology,Friday,Morning,8,11
Modelling Individual Differences and Dynamic Systems,200G739a,Seminar,Charles Conrad Driver,"German, English",Modelling Individual Differences and Dynamic Systems,Friday,Morning,10,15
Introduction to Data Analysis with R,200G709a,Seminar,Bertolt Meyer,English,Introduction to Data Analysis with R,Monday,Morning,10,16
Advanced Methods and Applications for Bayesian Data Analysis,200G740a,Seminar,Rafael Hernan Polania Jimenez,English,Advanced Methods and Applications for Bayesian Data Analysis,Monday,Morning,9,12
"Political Culture: Values, Political Attitudes and Behaviour of Citizens in Different Political",Communities615-002a,Seminar,Kiran Rose Auerbach,English,Comparative Politics (Seminar),Wednesday,Morning,10,12
Designing Better Experiments and Improving Your Statistical Inferences,200G721a,Seminar,Daniel Lakens,English,Designing Better Experiments and Improving Your Statistical Inferences,Monday,Morning,9,15
Introduction to Machine Learning for Psychologists,200G746a,Seminar,Yannick Rothacher,English,Introduction to Machine Learning for Psychologists,Monday,Morning,9,18
Behavioral Economics: An Introductory Course (E),22MO0162,Exercise Group,Manon Alizée Delvaux,English,Behavioral Economics: An Introductory Course (L+E),Friday,Afternoon,14,15
Parties and Electoral Systems,615-002a,Seminar,Mingyi Zhang,English,Comparative Politics (Seminar),Wednesday,Morning,10,12
Advanced Analysis of EEG Data Using Matlab,200G719a,Seminar,N/A,English,Advanced Analyses of EEG Data Using Matlab,N/A,N/A,N/A,N/A
"Masterclass „Menschlichkeit"" und „Humanität"" in Philosophie und Literatur",367G413a,Colloquium,Dorothea von Mücke,German,"„Menschlichkeit"" and „Humanität"" in Philosophy and Literature",Monday,Morning,10,18
Colloque pour Doctorant-e-s en Littérature française du Moyen Âge,390G507a,Colloquium,Richard Trachsler,French,Postgraduate Seminar in French Medieval Literature,Wednesday,Evening,18,19
Colloqui da doctorat: Litteratura grischuna dal suenterguerra,431G501a,Colloquium,Rico Franc Valär,"German, Italian",Postgraduate Seminar: Post-War Literature in Grisons,Tuesday,Afternoon,14,14
Kolloquium für Doktorierende der Skandinavistik,370G401a,Colloquium,"Klaus Müller-Wille, Lena Rohrbach",German,Colloquium for Doctoral Students in Scandinavian Studies,Wednesday,Afternoon,14,15
Nationalism and National Identity,615-002a,Seminar,Mingyi Zhang,English,Comparative Politics (Seminar),Wednesday,Afternoon,14,15
El Neorrealismo en la Literatura Española de Posguerra. El caso de Carmen Martín Gaite,420G509a,Colloquium,José Jurado Morales,Spanish,Neorealism in Postwar Spanish Literature. The Case of Carmen Martin Gaite,Monday,Morning,9,18
"Workshop ""Literarisches Übersetzen""",501G502a,Seminar,"Sandro Zanetti, Philosophische Fakultät N.N.-Dozent","German, English","Workshop ""Literary Translation""",Friday,Morning,10,18
Biology of disease vectors,BIO298,Block Course,"Alexander Mathis, Niels Olaf Verhulst, Julia Ettlin",German,BIO 298 Biology of disease vectors,Tuesday,Afternoon,13,17
Geschichtskontor,600G101a,Colloquium,"Monika Dommann, Gesine Krüger, Simon Teuscher, Martin Dusinberre",German,Geschichtskontor,Tuesday,Afternoon,16,18
Doktoratskolloquium (Sonderegger),600G105a,Colloquium,Stefan Sonderegger,"German, English",Doctoral Colloquium (Sonderegger),N/A,N/A,N/A,N/A
Forum Frühe Neuzeit,600G111a,Colloquium,"Francisca Loetz, Roberto Zaugg","German, English",Early Modern Forum,N/A,N/A,N/A,N/A
Algebraic Geometry II,MAT517.1,Course,Andrew Kresch,German,MAT 517 Algebraic Geometry II,Thursday,Morning,10,12
Werkstatt Wissensgeschichte,600G132a,Colloquium,Ruben Marc Hackler,"German, English",Colloquium History of Knowledge,Wednesday,Morning,10,12
Exercises Algebraic Geometry II,MAT517.2,Exercise Group,Andrew Kresch,German,MAT 517 Algebraic Geometry II,Friday,Afternoon,15,17
Joint ETHZ-UZH Research Colloquium in Global and Extra-European History,600G125a,Colloquium,"Martin Dusinberre, Roberto Zaugg, Harald Fischer-Tiné",English,Joint ETHZ-UZH Research Colloquium in Global and Extra-European History,Thursday,Evening,18,20
Ba-Kolloquium,721-481a,Colloquium,Olivia Killias,German,Bachelor-Colloquium,Monday,Afternoon,12,13
Methods and Research Design,721-550a,Seminar,Esther Leemann,English,Methods and Research Design,Monday,Morning,10,12
Doktoratskolloquium,600G117a,Colloquium,"Sebastian Scholz, Claudia Zey, Martina Stercken, Max Lieberman",German,Doctoral Colloquium (Scholz / Zey / Stercken / Lieberman),Tuesday,Evening,18,20
Doktoratskolloquium,600G122a,Colloquium,Svenja Goltermann,German,Doctoral Colloquium (Goltermann),Thursday,Afternoon,16,18
Microbial bioinformatics: sequencing technologies to pathogen analysis,BIO296,Block Course,Adrian Egli,German,BIO 296 Microbial bioinformatics: sequencing technologies to pathogen analysis,Thursday,Morning,8,17
Doktoratskolloquium,600G107a,Colloquium,"Anne Kolb, Felix Klaus Maier, Andreas Victor Walser",German,Doctoral Colloquium (Kolb / Walser / Maier),N/A,N/A,N/A,N/A
Plant Biology Forum,BIO701,Colloquium,"Leo Eberl, Ueli Grossniklaus, Beat Keller, Jakob Pernthaler, Cyril Zipfel, Marcel van der Heijden, Sylvain Bischof, Anne Carole Roulin, Joelle Schläpfer, Sara Simonini",German,BIO 701 Forum for Plant Biology,Friday,Afternoon,16,17
Plant Biology Workshop,BIO702,Seminar,"Leo Eberl, Ueli Grossniklaus, Beat Keller, Jakob Pernthaler, Cyril Zipfel, Marcel van der Heijden, Sylvain Bischof, Anne Carole Roulin, Joelle Schläpfer, Sara Simonini",German,BIO 702 Plant Biology Workshop,Wednesday,Morning,11,12
Group Seminar: Current Research,BIO704,Seminar,Ueli Grossniklaus,German,BIO 704 Group Seminar: Current Research,Friday,Morning,9,11
Group Seminar: Current Research,BIO705,Seminar,Beat Keller,German,BIO 705 Group Seminar: Current Research,N/A,N/A,N/A,N/A
Group Seminar Current Research,BIO706,Seminar,Cyril Zipfel,German,BIO 706 Group Seminar Current Research,Thursday,Morning,9,13
Gruppenseminar aktuelle Forschung Mikrobiologie,BIO707,Seminar,Leo Eberl,German,BIO 707 Group Seminar: Current Research in Microbiology,Tuesday,Morning,9,11
Group Seminar: Current Research,BIO710,Colloquium,Thomas Wicker,German,BIO 710 Group seminar,Monday,Morning,11,12
Mikrobiologisches Kolloquium für Fortgeschrittene,BIO711,Colloquium,Leo Eberl,German,BIO 711 Advanced Seminar in Microbiology,Friday,Afternoon,15,16
Limnologisches Kolloquium für Fortgeschrittene,BIO712,Colloquium,Jakob Pernthaler,German,BIO 712 Limnology Colloquium for Advanced,Friday,Afternoon,15,16
Master-Colloquium I + II,721-551a,Colloquium,Paridhi Gupta,English,Master-Colloquium I,Tuesday,Afternoon,12,13
Risk preferences and economic development,615-005a,Seminar,Karl Philipp Wilhelm Kerler,English,Public Choice (Seminar),Tuesday,Afternoon,12,13
"Parteien, politisches Verhalten und Demokratie in Lateinamerika",615-006a,Seminar,Simon Bornschier,German,Political Behavior (Seminar),Friday,Afternoon,14,15
"Conflict, Crisis, and Change in Party Systems",615-006a,Seminar,David Aaron Newman Attewell,English,Political Behavior (Seminar),Wednesday,Afternoon,14,15
Einführung in die Umweltpolitik,615-008a,Seminar,Marlene Kammerer,German,Political Processes and Public Policy (Seminar),Monday,Afternoon,12,13
Von Ideen zu Gesetzen: Gestaltung von Sozialpolitik,615-008a,Seminar,Klaus Jonathan Klüser,German,Political Processes and Public Policy (Seminar),Monday,Afternoon,12,13
Internet and the Global South,615-008a,Seminar,Natalia Umansky Casapa,English,Political Processes and Public Policy (Seminar),Monday,Afternoon,12,13
Research Seminar on Material Culture and Museum,721-700a,Seminar,Mareile Flitsch,English,Research Seminar on Material Culture and Museum,Thursday,Afternoon,16,18
Tracking Globalization,721i604a,Seminar,Ann Elisabeth Derks,English,Tracking Globalization,Wednesday,Afternoon,12,13
Anthropology of Asia and the Middle East,721-770a,Seminar,"Peter Finke, Meltem Sancak Finke",English,Anthropology of Asia and the Middle East,Wednesday,Afternoon,14,15
UZH - FU Berlin Joint PhD Workshop,290G210a,Exercise Group,"David Chiavacci, Philosophische Fakultät N.N.-Dozent",English,UZH - FU Berlin Joint PhD Workshop,Thursday,Afternoon,16,20
Digital Ethnography,721i405a,Exercise Group,Banhishikha Ghosh,English,Digital Ethnography,Friday,Afternoon,14,15
PhD Colloquium Modern China,280G215a,Colloquium,Andrea Riemenschnitter,English,PhD Colloquium Modern China,Thursday,Afternoon,14,15
Doing Ethnography,721a400a,Exercise Group,Meltem Sancak Finke,German,Doing Ethnography,Tuesday,Afternoon,14,15
Methodenworkshop: Oral History,245G219a,Seminar,Katrin Meyer,German,Workshop: Oral History,N/A,N/A,N/A,N/A
"Sri Lanka im Kontext von Südasien: Gewalt, Religion und soziale Strukturen",721i270a,Seminar,Christine Giulia Schenk,German,Anthropology of South Asia,Thursday,Afternoon,12,13
Anthropology of Southeast Asia,721i280a,Seminar,Ann Elisabeth Derks,English,Anthropology of Southeast Asia,Tuesday,Morning,10,12
Praxismodul Museumsethnologie,721b450a,Practical Training,Maike Powroznik,German,Museum Internship,Thursday,Afternoon,14,15
PhD Colloquium: Corpus Based Language Acquisition Research,271G621a,Colloquium,Sabine Stoll,English,PhD Colloquium: Corpus Based Language Acquisition Research,Tuesday,Afternoon,16,17
Linear Algebra for Machine Learning,520G612a,Seminar,Marius Andreas Huber,English,Linear Algebra for Machine Learning,Monday,Morning,11,12
Colloquium Phonetics and Speech Sciences,520G601a,Colloquium,Volker Dellwo,English,Colloquium Phonetics and Speech Sciences,Tuesday,Afternoon,12,13
Natural Language Processing Reading Group,520G607a,Other,Rico Sennrich,English,Natural Language Processing Reading Group,Thursday,Afternoon,16,17
Colloquium Computational Linguistics,520G602a,Colloquium,"Lena Ann Jäger, Rico Sennrich",English,Colloquium Computational Linguistics,Tuesday,Morning,10,12
Phonetics and Speech Sciences Reading Group,520G610a,Other,Volker Dellwo,English,Phonetics and Speech Sciences Reading Group,Tuesday,Morning,10,11
Theorietag,367G417a,Colloquium,"Davide Giuriato, Sylvia Sasse, Eva Christine Horn",German,Theory Day,Thursday,Evening,18,20
China in International Affairs,615-010a,Seminar,Aleksandra Tirziu,English,International Politics (Seminar),Tuesday,Morning,10,12
International Cooperation and the World Economy,615-010a,Seminar,Tuuli-Anna Saaria Huikuri,English,International Politics (Seminar),Tuesday,Morning,10,12
Statuspolitik in den Internationalen Beziehungen,615-010a,Seminar,Shuting Ling,German,International Politics (Seminar),Monday,Afternoon,14,15
Der Ukraine-Konflikt: Konfliktanalyse,615-010a,Seminar,Manuela Spindler,German,International Politics (Seminar),Thursday,Afternoon,14,15
Der Backlash gegen Globalisierung und internationale Kooperation,615-010a,Seminar,Stefanie Walter,German,International Politics (Seminar),Tuesday,Morning,8,9
Fifty Shades of Democracy,615-012a,Seminar,"Robin Tashi Gut, Jonas Wüthrich",German,Democracy Studies (Seminar),Monday,Afternoon,14,15
"Citizens, Voters, and Democratic Practice",615-012a,Seminar,Iva Srbinovska,English,Democracy Studies (Seminar),Tuesday,Afternoon,14,15
Introduction to Operations Management (L),22BO0109,Course,Tarkan Tan,English,Introduction to Operations Management (L),Tuesday,Afternoon,14,15
Introduction to Market Design (L),22BO0110,Course,Byeonghyeon Jeong,English,Introduction to Market Design (L+E),Monday,Morning,10,12
Introduction to Market Design (E),22BO0110,Exercise Group,Nelson Mesker,English,Introduction to Market Design (L+E),Tuesday,Afternoon,14,15
Following Research in Operations Management (S),DOEC1083,Seminar,"Christiane Barz, Oleg A. Prokopyev, Tarkan Tan",English,Following Research in Operations Management (S),Monday,Afternoon,16,18
Seminar: Readings in Knowledge Graphs (MSc),22MIS104,Seminar,Dan Olteanu,English,Seminar: Readings in Knowledge Graphs (MSc),Monday,Afternoon,16,18
Deterministic Methods in Operations Research (L+E),22MO0178,Lecture with Practical Exercises,Oleg A. Prokopyev,English,Deterministic Methods in Operations Research (L+E),Thursday,Afternoon,14,18
Integrationspolitik - Ist das zu schaffen?,615-013a,Seminar,Deniz Danaci,German,Swiss Politics (Seminar),Friday,Morning,10,12
Sustainable Operations Management (L+E),22MO0179,Lecture with Practical Exercises,Tarkan Tan,English,Sustainable Operations Management (L+E),Monday,Afternoon,12,15
Woran krankt es? Analysen der Schweizer Gesundheitspolitik,615-013a,Seminar,Daniela Eberli,German,Swiss Politics (Seminar),Friday,Morning,10,12
Die Sozialdemokratie im 21. Jahrhundert in der Schweiz und in Europa,615-013a,Seminar,"Silja Häusermann, Delia Patricia Zollinger",German,Swiss Politics (Seminar),Monday,Afternoon,12,13
Risk Measures with Applications (L),22MO0180,Course,Pablo Koch Medina,English,Risk Measures with Applications (L),Tuesday,Morning,8,9
Politische Systeme und Theorien II,615-016a,Course,"Francis Cheneval, Silja Häusermann, Katharina Michaelowa, Jonathan B. Slapin, Marco Steenbergen, Stefanie Walter, Thomas Widmer, Lucas Thomas Leemann, Oliver Strijbis, Simon Bornschier, Maria Belen Gonzalez, Klaus Jonathan Klüser",German,Political Systems and Theories II,Monday,Afternoon,16,18
"Politische Systeme und Theorien II, Tutorat Gr. 01",615-016a,Tutorial,Philosophische Fakultät N.N.-Dozent,German,Political Systems and Theories II,Monday,Morning,8,9
